OBJECTID	Field1	X	longitude	latitude	xco2	sif757	sif771	year	month	day	date
1708	315089	98385	-47.60118	-24.8031	392.2402	-0.4228532	0.9343201	2019	5	20	43605
1709	315124	98420	-47.35143	-26.54581	394.3133	-0.2313924	-0.05276037	2019	5	20	43605
1710	315125	98421	-47.35143	-26.29685	394.3984	-0.140473	0.3522322	2019	5	20	43605
1711	315126	98422	-47.35143	-26.04789	394.3905	-0.2307544	-0.2069047	2019	5	20	43605
1712	315127	98423	-47.35143	-25.79894	394.2216	0.1541348	0.1212727	2019	5	20	43605
1713	315128	98424	-47.35143	-25.54998	394.3247	-0.9006473	-0.202372	2019	5	20	43605
1714	315129	98425	-47.35143	-25.30102	390.1488	-0.552804	-0.57449	2019	5	20	43605
1715	315130	98426	-47.35143	-25.05206	393.6699	-0.1722382	0.1179627	2019	5	20	43605
1716	315131	98427	-47.35143	-24.8031	390.326	0.2038477	-2.275148	2019	5	20	43605
1717	315173	98469	-47.10169	-26.79477	393.0521	1.116564	-0.3992602	2019	5	20	43605
1718	315174	98470	-47.10169	-26.54581	393.6332	0.7825023	-0.1729733	2019	5	20	43605
1719	315175	98471	-47.10169	-26.29685	392.7013	-0.2075707	-0.007707436	2019	5	20	43605
1720	315176	98472	-47.10169	-26.04789	393.2804	0.0127401	0.1746344	2019	5	20	43605
1721	315348	98644	-46.10272	-25.05206	395.8285	-1.14038	-0.3679176	2019	5	13	43598
1722	315349	98645	-46.10272	-24.8031	396.6426	0.1648511	-0.2823897	2019	5	13	43598
1723	315350	98646	-46.10272	-24.55414	396.1337	0.3649156	-0.2787259	2019	5	13	43598
1724	315351	98647	-46.10272	-24.30518	390.8818	-0.1073938	0.1140073	2019	5	13	43598
1725	315352	98648	-46.10272	-24.05622	393.9379	0.5397885	-0.01671802	2019	5	13	43598
1726	315392	98688	-45.85297	-25.05206	393.799	-0.7531569	-1.001864	2019	5	13	43598
1727	315393	98689	-45.85297	-24.8031	395.7611	0.4279728	-0.6433663	2019	5	13	43598
1728	315394	98690	-45.85297	-24.55414	396.6102	9.541186	0.1065647	2019	5	13	43598
1729	315427	98723	-45.60323	-26.79477	385.1293	-0.01448539	0.1399458	2019	5	13	43598
1730	315537	98833	-44.854	-23.80727	393.7164	0.2194015	-1.810809	2019	5	6	43591
1731	315585	98881	-44.60425	-25.05206	394.2235	-0.4709373	-0.2986033	2019	5	6	43591
1732	315586	98882	-44.60425	-24.8031	395.0356	0.5053104	-0.1389925	2019	5	6	43591
1733	315587	98883	-44.60425	-24.55414	395.3047	-0.1784033	-0.1268321	2019	5	6	43591
1734	315588	98884	-44.60425	-24.30518	395.2048	0.5067222	-0.08809489	2019	5	6	43591
1735	315589	98885	-44.60425	-24.05622	394.6029	0.1104671	0.06630736	2019	5	6	43591
1736	315590	98886	-44.60425	-23.80727	393.846	-0.3356123	-0.004919894	2019	5	6	43591
1737	315591	98887	-44.60425	-23.55831	393.6231	0.2025865	0.378007	2019	5	6	43591
1738	315593	98889	-44.60425	-23.06039	396.0922	4.057362	0.3566353	2019	5	29	43614
1739	315632	98928	-44.35451	-26.29685	394.3253	-0.08528177	0.1887546	2019	5	6	43591
1740	315633	98929	-44.35451	-26.04789	392.1164	-0.2761632	-0.00193669	2019	5	6	43591
1741	315634	98930	-44.35451	-25.79894	392.6865	-0.2726286	0.1130958	2019	5	6	43591
1742	315635	98931	-44.35451	-25.54998	393.1606	-0.40106	-0.2624994	2019	5	6	43591
1743	315636	98932	-44.35451	-25.30102	393.9907	0.1534331	-0.00594187	2019	5	6	43591
1744	315637	98933	-44.35451	-25.05206	393.7838	0.00726315	0.000555128	2019	5	6	43591
1745	315638	98934	-44.35451	-24.8031	394.1059	0.04702471	-0.3465382	2019	5	6	43591
1746	315639	98935	-44.35451	-24.55414	394.619	0.04217695	0.001418892	2019	5	6	43591
1748	315641	98937	-44.35451	-23.80727	374.4151	-1.469608	-0.7140642	2019	5	29	43614
1749	315682	98978	-44.10476	-26.04789	393.2512	0.09155968	-0.1092891	2019	5	6	43591
1750	315683	98979	-44.10476	-25.79894	392.2893	-0.6383393	0.208912	2019	5	6	43591
1751	315684	98980	-44.10476	-25.54998	390.9584	-0.9902184	0.1187774	2019	5	6	43591
1752	315685	98981	-44.10476	-24.8031	382.9345	-1.601049	-0.6599973	2019	5	29	43614
1753	321322	104618	-47.35143	-25.79894	396.5746	0.8908147	-0.04073503	2019	6	21	43637
1754	321323	104619	-47.35143	-25.54998	396.5307	0.3923611	-0.2330704	2019	6	21	43637
1755	321324	104620	-47.35143	-25.30102	395.2078	0.2556469	0.153637	2019	6	21	43637
1756	321325	104621	-47.35143	-25.05206	395.2069	0.5211993	0.1479199	2019	6	21	43637
1757	321326	104622	-47.35143	-24.8031	393.823	-15.81164	-0.2849275	2019	6	21	43637
1758	321371	104667	-47.10169	-26.79477	396.4301	-3.545504	-0.1420556	2019	6	21	43637
1759	321372	104668	-47.10169	-26.54581	396.3512	0.3342084	0.1224084	2019	6	21	43637
1760	321373	104669	-47.10169	-26.29685	396.2873	0.0938618	-0.3940686	2019	6	21	43637
1761	321374	104670	-47.10169	-26.04789	396.3194	-0.1379247	0.08868258	2019	6	21	43637
1762	321375	104671	-47.10169	-25.79894	395.9725	0.325848	0.05413594	2019	6	21	43637
1763	321376	104672	-47.10169	-25.54998	395.4936	1.905254	0.4188026	2019	6	21	43637
1764	321377	104673	-47.10169	-25.30102	394.9097	-0.1639324	-2.011098	2019	6	21	43637
1765	321415	104711	-46.85195	-26.79477	395.6698	-0.07029132	-0.1550951	2019	6	21	43637
1766	321416	104712	-46.85195	-26.54581	395.7539	0.2318033	-0.6346425	2019	6	21	43637
1767	321516	104812	-46.10272	-24.55414	396.433	0.8862357	0.1072915	2019	6	14	43630
1768	321517	104813	-46.10272	-24.30518	396.6061	1.377644	-0.1823756	2019	6	14	43630
1769	321518	104814	-46.10272	-24.05622	395.9622	-0.1157843	0.3133535	2019	6	14	43630
1770	321552	104848	-45.85297	-25.79894	397.1143	3.736434	-0.07887093	2019	6	14	43630
1771	321553	104849	-45.85297	-25.54998	396.8294	0.3083006	-0.4804674	2019	6	14	43630
1772	321554	104850	-45.85297	-25.30102	396.9185	0.5461257	-0.01718095	2019	6	14	43630
1773	321555	104851	-45.85297	-25.05206	396.6196	0.1007936	0.03250789	2019	6	14	43630
1774	321556	104852	-45.85297	-24.8031	396.3857	-0.5841568	-0.2029099	2019	6	14	43630
1775	321557	104853	-45.85297	-24.55414	395.9498	-0.2981978	0.1165209	2019	6	14	43630
1776	321558	104854	-45.85297	-24.30518	394.7169	0.05720177	-0.05660572	2019	6	14	43630
1777	321559	104855	-45.85297	-24.05622	395.534	2.259266	0.1127245	2019	6	14	43630
1778	321590	104886	-45.60323	-26.79477	396.7421	-0.7271809	0.3433151	2019	6	14	43630
1779	321591	104887	-45.60323	-26.54581	397.6762	0.3583318	-0.355494	2019	6	14	43630
1780	321592	104888	-45.60323	-26.29685	394.9643	0.1631116	-0.4539815	2019	6	14	43630
1781	321593	104889	-45.60323	-26.04789	393.6994	0.7706151	0.48165	2019	6	14	43630
1782	321594	104890	-45.60323	-25.79894	396.0105	-0.03585496	-0.07957636	2019	6	14	43630
1783	321595	104891	-45.60323	-25.54998	396.2646	-0.3453844	-0.5227548	2019	6	14	43630
1784	321596	104892	-45.60323	-25.30102	396.4857	-0.03743309	0.2777031	2019	6	14	43630
1785	321630	104926	-45.35348	-26.79477	396.4828	0.5450656	0.2058522	2019	6	14	43630
1786	321631	104927	-45.35348	-26.54581	396.7589	2.731665	0.03352199	2019	6	14	43630
1787	321761	105057	-44.60425	-24.55414	395.545	0.7819617	-0.2281937	2019	6	7	43623
1788	321762	105058	-44.60425	-24.30518	395.7951	-0.5124427	-0.252366	2019	6	7	43623
1789	321763	105059	-44.60425	-24.05622	395.3982	0.3408684	-0.2700742	2019	6	7	43623
1790	321764	105060	-44.60425	-23.80727	395.0383	1.025274	-0.3334601	2019	6	7	43623
1791	321765	105061	-44.60425	-23.55831	394.9264	0.5921761	0.03079223	2019	6	7	43623
1792	321767	105063	-44.60425	-23.06039	396.2885	1.054708	-1.167798	2019	6	7	43623
1793	321768	105064	-44.60425	-23.06039	398.4106	0.2860299	1.100032	2019	6	30	43646
1794	321799	105095	-44.35451	-25.54998	394.9577	-0.4171248	-0.4927288	2019	6	7	43623
1795	321800	105096	-44.35451	-25.30102	394.2338	0.751118	-0.4591061	2019	6	7	43623
1796	321801	105097	-44.35451	-25.05206	394.2059	0.3776871	-0.1001035	2019	6	7	43623
1797	321802	105098	-44.35451	-24.8031	394.898	0.08879309	-0.2080054	2019	6	7	43623
1798	321803	105099	-44.35451	-24.55414	394.7581	0.1709459	-0.2481519	2019	6	7	43623
1799	321804	105100	-44.35451	-24.30518	395.2862	-0.262468	-0.03639679	2019	6	7	43623
1800	321805	105101	-44.35451	-24.05622	394.9823	0.07233025	0.2278291	2019	6	7	43623
1801	321840	105136	-44.10476	-26.04789	394.2044	-1.463848	-0.03038232	2019	6	7	43623
1802	321841	105137	-44.10476	-25.79894	394.4125	0.09654678	-0.2238266	2019	6	7	43623
1803	321842	105138	-44.10476	-25.54998	394.7786	0.5843772	0.00072655	2019	6	7	43623
1804	321843	105139	-44.10476	-25.30102	394.3717	0.0887469	-0.4089167	2019	6	7	43623
1805	328746	112042	-47.35143	-25.54998	396.5538	-0.1308365	0.2067908	2019	7	23	43669
1806	328747	112043	-47.35143	-25.30102	396.3439	0.3939802	-0.2500222	2019	7	23	43669
1807	328748	112044	-47.35143	-25.05206	396.249	0.6958754	-0.09204846	2019	7	23	43669
1808	328749	112045	-47.35143	-24.8031	395.9911	0.474695	-0.2652975	2019	7	23	43669
1809	328790	112086	-47.10169	-26.79477	396.5552	-0.1654602	-1.144646	2019	7	23	43669
1810	328791	112087	-47.10169	-26.54581	396.2343	0.40624	0.1632745	2019	7	23	43669
1811	328792	112088	-47.10169	-26.29685	396.1454	0.4005851	0.03431914	2019	7	23	43669
1812	328793	112089	-47.10169	-26.04789	396.0565	-1.467808	-0.3106662	2019	7	23	43669
1813	328794	112090	-47.10169	-25.79894	396.1466	0.05493376	0.1057699	2019	7	23	43669
1814	328795	112091	-47.10169	-25.54998	396.0197	-0.2005731	-0.2257644	2019	7	23	43669
1815	328796	112092	-47.10169	-25.30102	395.9088	0.3490739	-0.07880961	2019	7	23	43669
1816	328797	112093	-47.10169	-25.05206	395.5449	0.3272309	-0.1156562	2019	7	23	43669
1817	328839	112135	-46.85195	-26.79477	395.394	-0.02870611	-0.1225233	2019	7	23	43669
1818	328840	112136	-46.85195	-26.54581	395.6171	0.3973784	-0.3912448	2019	7	23	43669
1819	328841	112137	-46.85195	-26.29685	395.6232	0.1711138	-0.3256303	2019	7	23	43669
1820	329047	112343	-45.85297	-25.30102	392.2403	-0.02899503	-0.1612883	2019	7	16	43662
1821	329048	112344	-45.85297	-25.05206	390.8084	-0.4127898	-0.1590211	2019	7	16	43662
1822	329049	112345	-45.85297	-24.8031	394.9315	-0.6966128	-0.1916168	2019	7	16	43662
1823	329050	112346	-45.85297	-24.55414	394.2886	-0.2242897	-0.1702232	2019	7	16	43662
1824	329051	112347	-45.85297	-24.30518	392.9617	0.02717416	0.4002547	2019	7	16	43662
1825	329052	112348	-45.85297	-24.05622	383.8858	0.9561523	-2.432951	2019	7	16	43662
1826	329091	112387	-45.60323	-26.29685	393.1099	0.01455621	-0.1638357	2019	7	16	43662
1827	329092	112388	-45.60323	-26.04789	391.422	-0.1138155	0.02448286	2019	7	16	43662
1828	329093	112389	-45.60323	-25.79894	391.2851	0.08100475	-0.4039442	2019	7	16	43662
1829	329094	112390	-45.60323	-25.54998	391.6642	0.1647803	-0.3546901	2019	7	16	43662
1830	329095	112391	-45.60323	-25.30102	392.8783	-0.1599569	-0.6937927	2019	7	16	43662
1831	329096	112392	-45.60323	-25.05206	390.6704	0.4228663	-0.7166561	2019	7	16	43662
1832	329097	112393	-45.60323	-24.8031	394.2375	0.1419477	-0.3929453	2019	7	16	43662
1833	329145	112441	-45.35348	-26.79477	392.7196	-0.2082908	-0.3468422	2019	7	16	43662
1834	329146	112442	-45.35348	-26.54581	391.1027	0.4987843	0.3688786	2019	7	16	43662
1835	329147	112443	-45.35348	-26.29685	393.5278	0.03617352	-0.2424204	2019	7	16	43662
1836	329148	112444	-45.35348	-26.04789	392.8989	1.508119	-1.301138	2019	7	16	43662
1837	329307	112603	-44.60425	-24.05622	395.645	-2.058302	-0.3184085	2019	7	9	43655
1838	329308	112604	-44.60425	-23.80727	395.2261	0.4904501	-0.2859555	2019	7	9	43655
1839	329309	112605	-44.60425	-23.55831	394.7172	0.8513692	-0.2745959	2019	7	9	43655
1840	329311	112607	-44.60425	-23.06039	393.4803	0.8224464	-0.02055397	2019	7	9	43655
1841	329358	112654	-44.35451	-25.05206	394.0784	-0.8570766	-0.02126891	2019	7	9	43655
1842	329359	112655	-44.35451	-24.8031	392.9315	-0.355747	-0.05597346	2019	7	9	43655
1843	329360	112656	-44.35451	-24.55414	390.5616	0.2885647	-3.611132	2019	7	9	43655
1844	329361	112657	-44.35451	-24.30518	394.5767	-0.2748354	0.02247054	2019	7	9	43655
1845	329362	112658	-44.35451	-24.05622	394.7758	-0.1009553	0.01603799	2019	7	9	43655
1846	329363	112659	-44.35451	-23.80727	394.3519	-0.4772063	-0.226864	2019	7	9	43655
1847	329364	112660	-44.35451	-23.55831	393.917	-0.002942774	0.07354488	2019	7	9	43655
1848	329401	112697	-44.10476	-25.79894	393.8491	-0.5679057	0.1715733	2019	7	9	43655
1849	329402	112698	-44.10476	-25.54998	395.1402	1.056923	-0.4190242	2019	7	9	43655
1850	329403	112699	-44.10476	-25.30102	394.5033	0.2421745	-0.01344979	2019	7	9	43655
1851	329404	112700	-44.10476	-25.05206	394.1314	0.2278902	-0.4398419	2019	7	9	43655
1852	329405	112701	-44.10476	-24.8031	392.1905	-0.2121543	0.06450719	2019	7	9	43655
1853	329455	112751	-43.85502	-25.79894	394.7056	1.494143	-0.463553	2019	7	9	43655
1854	337378	120674	-47.60118	-25.30102	390.6847	1.540369	-0.06215	2019	8	24	43701
1855	337379	120675	-47.60118	-25.05206	391.0618	6.389481	0.4216573	2019	8	24	43701
1856	337380	120676	-47.60118	-24.8031	388.8509	-0.4693156	-0.2143066	2019	8	24	43701
1857	337436	120732	-47.35143	-25.54998	390.951	4.489499	0.03601342	2019	8	24	43701
1858	337718	121014	-46.10272	-25.05206	394.5781	-2.878457	0.08719854	2019	8	17	43694
1859	337719	121015	-46.10272	-24.8031	395.1362	0.2868486	-0.4249243	2019	8	17	43694
1860	337720	121016	-46.10272	-24.55414	394.4993	-0.5340627	-0.1997548	2019	8	17	43694
1861	337721	121017	-46.10272	-24.30518	394.5744	-0.297757	-0.2514367	2019	8	17	43694
1862	337722	121018	-46.10272	-24.05622	394.8265	0.2952116	-0.6042197	2019	8	17	43694
1863	337778	121074	-45.85297	-26.04789	394.7106	-0.02837653	-0.5714163	2019	8	17	43694
1864	337779	121075	-45.85297	-25.79894	395.2007	0.4511856	-0.1578678	2019	8	17	43694
1865	337780	121076	-45.85297	-25.54998	394.6598	0.003753753	-0.02302631	2019	8	17	43694
1866	337781	121077	-45.85297	-25.30102	394.9619	0.2145446	-0.230376	2019	8	17	43694
1867	337782	121078	-45.85297	-25.05206	395.065	0.05587371	-0.3296753	2019	8	17	43694
1868	337783	121079	-45.85297	-24.8031	394.4701	0.3847224	-0.3553729	2019	8	17	43694
1869	337784	121080	-45.85297	-24.55414	394.0852	0.2111923	-0.6723025	2019	8	17	43694
1870	337785	121081	-45.85297	-23.80727	390.8343	-0.06276539	0.4627492	2019	8	8	43685
1871	337835	121131	-45.60323	-26.54581	393.0734	4.22617	0.1397626	2019	8	17	43694
1872	337836	121132	-45.60323	-26.29685	393.1605	0.3177343	-0.5946945	2019	8	17	43694
1873	337837	121133	-45.60323	-26.04789	393.7676	0.4025636	0.1334317	2019	8	17	43694
1874	337838	121134	-45.60323	-25.79894	394.3447	0.4267238	0.1232336	2019	8	17	43694
1875	337839	121135	-45.60323	-25.54998	394.6038	-0.2246274	0.1575589	2019	8	17	43694
1876	337895	121191	-45.35348	-26.79477	379.5339	-0.9026468	-0.4965033	2019	8	8	43685
1877	337896	121192	-45.35348	-26.54581	382.153	0.261595	-0.3900777	2019	8	8	43685
1878	337897	121193	-45.35348	-26.04789	384.6581	0.3061279	-0.3931926	2019	8	8	43685
1879	337956	121252	-45.10374	-26.79477	380.1072	-0.9177249	1.166757	2019	8	8	43685
1880	338063	121359	-44.60425	-24.55414	396.0193	-0.139897	0.6210748	2019	8	10	43687
1881	338064	121360	-44.60425	-24.30518	395.9824	0.3058654	-0.3480403	2019	8	10	43687
1882	338065	121361	-44.60425	-24.05622	395.6725	0.1779585	-0.3965704	2019	8	10	43687
1883	338066	121362	-44.60425	-23.80727	395.4006	0.4783766	-0.1644223	2019	8	10	43687
1884	338067	121363	-44.60425	-23.55831	395.4377	0.4380126	-0.003148401	2019	8	10	43687
1885	338069	121365	-44.60425	-23.06039	396.3488	0.3938726	-0.6588508	2019	8	1	43678
1886	338070	121366	-44.60425	-23.06039	395.3859	0.980092	-0.04460821	2019	8	10	43687
1887	338122	121418	-44.35451	-25.54998	396.018	-0.09958523	-0.3517968	2019	8	10	43687
1888	338123	121419	-44.35451	-25.30102	396.0021	-0.3262364	0.02877719	2019	8	10	43687
1889	338124	121420	-44.35451	-25.05206	395.8392	-0.2635623	-0.2972764	2019	8	10	43687
1890	338125	121421	-44.35451	-24.8031	395.9773	-0.0417298	-0.3633367	2019	8	10	43687
1891	338126	121422	-44.35451	-24.55414	395.7574	0.8806805	-0.3562978	2019	8	10	43687
1892	338127	121423	-44.35451	-24.30518	395.4325	0.5308849	0.02083102	2019	8	10	43687
1893	338128	121424	-44.35451	-24.05622	395.2216	0.7635274	-0.1282062	2019	8	10	43687
1894	338178	121474	-44.10476	-26.04789	395.9837	0.1940427	-0.4153991	2019	8	10	43687
1895	338179	121475	-44.10476	-25.79894	395.7828	-0.03570276	0.0853605	2019	8	10	43687
1896	338180	121476	-44.10476	-25.54998	395.8169	0.2895409	0.08988527	2019	8	10	43687
1897	338181	121477	-44.10476	-25.30102	395.437	0.09787196	0.03360495	2019	8	10	43687
1898	338182	121478	-44.10476	-25.05206	394.9581	3.635249	-0.02151994	2019	8	10	43687
1899	345000	128296	-47.85092	-25.30102	396.2242	4.928905	-1.994382	2019	9	25	43733
1900	345001	128297	-47.85092	-25.05206	395.1263	1.623598	1.283783	2019	9	25	43733
1901	345314	128610	-46.35246	-24.55414	396.4814	0.7615567	0.07719752	2019	9	18	43726
1902	345419	128715	-45.85297	-23.80727	395.9765	-2.181543	2.794061	2019	9	9	43717
1903	345568	128864	-44.854	-24.05622	386.9576	-2.150355	0.6085842	2019	9	11	43719
1904	345569	128865	-44.854	-23.80727	398.2217	-0.09598287	0.229907	2019	9	11	43719
1905	345570	128866	-44.854	-23.55831	397.7808	0.06483765	-0.3067165	2019	9	11	43719
1906	345607	128903	-44.60425	-25.54998	393.3699	-1.835838	0.06014242	2019	9	11	43719
1907	345608	128904	-44.60425	-24.8031	378.115	0.3500055	0.58637	2019	9	11	43719
1908	345648	128944	-44.35451	-25.54998	391.1551	-1.755706	-1.904597	2019	9	11	43719
1909	351777	135073	-48.35041	-26.04789	394.0222	-1.423893	-0.2719267	2019	10	25	43763
1910	351959	135255	-46.85195	-26.04789	390.9023	1.744265	-1.919845	2019	10	18	43756
1911	351960	135256	-46.85195	-25.79894	393.1074	0.03884722	-0.1912837	2019	10	18	43756
1912	351997	135293	-46.6022	-25.30102	395.0415	0.2861873	0.2087206	2019	10	20	43758
1913	351998	135294	-46.6022	-25.05206	394.8816	0.6001035	0.4010328	2019	10	20	43758
1914	351999	135295	-46.6022	-24.8031	394.8177	-0.04057913	-0.2876353	2019	10	20	43758
1915	352000	135296	-46.6022	-24.55414	392.8898	0.2444625	-0.5774503	2019	10	20	43758
1916	352031	135327	-46.35246	-26.29685	394.5279	-1.970478	0.1694292	2019	10	20	43758
1917	352032	135328	-46.35246	-26.04789	393.782	0.07288026	-0.2608892	2019	10	20	43758
1918	352033	135329	-46.35246	-25.79894	393.7831	1.151357	0.09228755	2019	10	20	43758
1919	352034	135330	-46.35246	-25.54998	393.0982	-0.0116	-0.3787645	2019	10	20	43758
1920	352035	135331	-46.35246	-25.30102	393.1563	-0.9006499	-0.701808	2019	10	20	43758
1921	352036	135332	-46.35246	-25.05206	393.7114	0.4052875	-1.001937	2019	10	20	43758
1922	352037	135333	-46.35246	-24.8031	393.3305	-5.944617	0.218887	2019	10	20	43758
1923	352073	135369	-46.10272	-26.54581	385.8746	-0.4016557	-0.3570295	2019	10	20	43758
1924	352074	135370	-46.10272	-26.29685	394.0857	2.594692	0.2480728	2019	10	20	43758
1925	352113	135409	-45.85297	-23.80727	392.5958	-3.822242	0.4491919	2019	10	11	43749
1926	352151	135447	-45.60323	-25.30102	388.5939	3.148556	-0.9821932	2019	10	11	43749
1927	352152	135448	-45.60323	-25.05206	388.268	-0.02571702	-0.4347921	2019	10	11	43749
1928	352153	135449	-45.60323	-24.8031	391.0861	-0.0755516	0.2850305	2019	10	11	43749
1929	352186	135482	-45.35348	-25.54998	385.7402	-0.9244846	0.1847276	2019	10	11	43749
1930	352187	135483	-45.35348	-25.30102	386.6443	-1.662039	0.3155177	2019	10	11	43749
1931	352234	135530	-45.10374	-24.8031	395.1314	2.869667	-0.5501476	2019	10	13	43751
1932	352235	135531	-45.10374	-24.55414	394.9305	0.5617548	-0.1141647	2019	10	13	43751
1933	352236	135532	-45.10374	-24.30518	395.0046	0.5498677	-0.2583848	2019	10	13	43751
1934	352237	135533	-45.10374	-24.05622	395.4277	-0.09122747	0.2814931	2019	10	13	43751
1935	352238	135534	-45.10374	-23.80727	395.3408	0.6105212	-0.2243738	2019	10	13	43751
1936	352239	135535	-45.10374	-23.55831	394.7359	0.3990316	0.4053303	2019	10	13	43751
1937	352285	135581	-44.854	-26.04789	393.605	1.759663	-0.1702799	2019	10	13	43751
1938	352286	135582	-44.854	-25.79894	394.0791	0.930562	-0.7474654	2019	10	13	43751
1939	352287	135583	-44.854	-25.54998	393.8122	-0.2148537	-0.5005844	2019	10	13	43751
1940	352288	135584	-44.854	-25.30102	394.2593	-0.03267507	-0.3575448	2019	10	13	43751
1941	352289	135585	-44.854	-25.05206	394.6544	-0.08013906	-0.3325197	2019	10	13	43751
1942	352290	135586	-44.854	-24.8031	394.8525	0.0749352	-0.1528569	2019	10	13	43751
1943	352291	135587	-44.854	-24.55414	394.8766	0.1386146	-0.6166459	2019	10	13	43751
1944	352333	135629	-44.60425	-26.54581	393.1367	-0.06809416	-0.105809	2019	10	13	43751
1945	352334	135630	-44.60425	-26.29685	393.4078	0.4354489	0.1554947	2019	10	13	43751
1946	352335	135631	-44.60425	-26.04789	393.7769	-0.3937283	-0.1561483	2019	10	13	43751
1947	352336	135632	-44.60425	-25.79894	393.352	0.1174095	-0.6136778	2019	10	13	43751
1948	352337	135633	-44.60425	-25.54998	393.0791	0.03315161	-0.2160996	2019	10	13	43751
1949	352339	135635	-44.60425	-23.06039	390.3662	-0.08810242	0.3499675	2019	10	4	43742
1950	352386	135682	-44.35451	-23.30935	392.7853	-5.773578	-0.3781487	2019	10	4	43742
1951	352431	135727	-44.10476	-25.30102	389.3044	-2.498844	-0.9017331	2019	10	4	43742
1952	352432	135728	-44.10476	-25.05206	387.6545	-0.2882498	-3.297552	2019	10	4	43742
1953	352433	135729	-44.10476	-24.8031	391.3786	-0.3032177	1.205987	2019	10	4	43742
1954	352434	135730	-44.10476	-24.55414	391.3427	-2.895829	-0.384662	2019	10	4	43742
1955	352469	135765	-43.85502	-25.30102	387.9438	0.276528	-0.07043072	2019	10	4	43742
1956	352504	135800	-43.60528	-24.30518	395.0629	1.086305	0.2235896	2019	10	6	43744
1957	352505	135801	-43.60528	-24.05622	395.038	0.4845065	-0.1618629	2019	10	6	43744
1958	352506	135802	-43.60528	-23.80727	393.9811	0.2144514	-0.1518418	2019	10	6	43744
1959	352507	135803	-43.60528	-23.55831	394.3522	-0.02493916	-0.2456487	2019	10	6	43744
1960	352541	135837	-43.35553	-25.05206	393.5733	0.01342032	0.2911213	2019	10	6	43744
1961	352542	135838	-43.35553	-24.8031	394.2174	0.06684824	-0.01259842	2019	10	6	43744
1962	352543	135839	-43.35553	-24.55414	395.1115	0.1448835	-0.02399683	2019	10	6	43744
1963	352544	135840	-43.35553	-24.30518	393.9126	-0.3889839	-0.1483968	2019	10	6	43744
1964	352545	135841	-43.35553	-24.05622	394.4147	-0.4363621	-0.4300875	2019	10	6	43744
1965	357924	141220	-47.60118	-26.54581	380.8048	-10.25408	0.3536801	2019	11	28	43797
1966	358023	141319	-46.85195	-26.54581	390.8469	-0.4140861	-0.7540611	2019	11	19	43788
1967	358067	141363	-46.6022	-26.79477	388.693	-1.368181	-0.4297551	2019	11	19	43788
1968	358068	141364	-46.6022	-26.54581	389.4051	-0.9201076	-1.526456	2019	11	19	43788
1969	358069	141365	-46.6022	-24.8031	372.3432	-0.1271588	-0.8350983	2019	11	21	43790
1970	358070	141366	-46.6022	-24.55414	388.5993	0.2153643	0.1672647	2019	11	21	43790
1971	358071	141367	-46.6022	-24.30518	392.1884	-4.950554	-0.602344	2019	11	21	43790
1972	358110	141406	-46.35246	-26.04789	383.6955	-0.9168144	0.6886836	2019	11	21	43790
1973	358111	141407	-46.35246	-25.79894	391.2336	-13.73865	-0.416793	2019	11	21	43790
1974	358112	141408	-46.35246	-25.54998	389.7417	-0.04044556	0.3256483	2019	11	21	43790
1975	358113	141409	-46.35246	-25.30102	387.0898	0.5985028	0.3666346	2019	11	21	43790
1976	358150	141446	-46.10272	-26.79477	392.4029	1.5066	-0.2054503	2019	11	21	43790
1977	358151	141447	-46.10272	-26.54581	392.107	-0.1222811	0.09579385	2019	11	21	43790
1978	358152	141448	-46.10272	-26.29685	391.5281	-0.2156674	-0.05897967	2019	11	21	43790
1979	358153	141449	-46.10272	-26.04789	384.6732	0.1904831	0.1854617	2019	11	21	43790
1980	358154	141450	-46.10272	-25.79894	389.8243	-1.199076	-0.4194081	2019	11	21	43790
1981	358234	141530	-45.60323	-24.8031	388.3264	-4.457826	-0.7248879	2019	11	12	43781
1982	358235	141531	-45.60323	-24.30518	390.9645	-0.9957972	0.1918641	2019	11	12	43781
1983	363187	146483	-48.35041	-26.04789	391.3186	0.6156224	-0.534439	2019	12	28	43827
1984	363188	146484	-48.35041	-25.79894	392.0217	-0.608393	-0.6319191	2019	12	28	43827
1985	363211	146507	-48.10067	-26.29685	390.4988	1.087252	-0.7003111	2019	12	28	43827
1986	363266	146562	-47.60118	-25.30102	392.6389	1.97866	0.07993423	2019	12	30	43829
1987	363267	146563	-47.60118	-25.05206	392.655	-0.09765731	-0.2513929	2019	12	30	43829
1988	363268	146564	-47.60118	-24.8031	393.5541	-0.362407	0.2301897	2019	12	30	43829
1989	363298	146594	-47.35143	-26.29685	391.6782	1.796925	-0.297802	2019	12	30	43829
1990	363299	146595	-47.35143	-26.04789	391.1423	0.8091212	-0.4253854	2019	12	30	43829
1991	363300	146596	-47.35143	-25.79894	392.8164	1.558045	-0.02911032	2019	12	30	43829
1992	363301	146597	-47.35143	-25.54998	393.1365	-0.07651281	0.0358797	2019	12	30	43829
1993	363302	146598	-47.35143	-25.30102	390.6476	0.9150011	-0.2092645	2019	12	30	43829
1994	363303	146599	-47.35143	-25.05206	391.1437	0.4035503	-0.03207556	2019	12	30	43829
1995	363328	146624	-47.10169	-26.79477	392.4028	0.1024363	-0.1852231	2019	12	30	43829
